Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-126.4953	-292.8314	166.336	1.569218	0.4036719	0.4209598	3.743456	1.672936
6	-116.3676	-283.5782	167.2106	2.052147	0.8183209	0.5471878	2.849748	0.9823181
12	-111.4536	-279.1308	167.6772	1.377363	0.619617	0.3114247	2.849748	1.381097
18	-99.20577	-267.3395	168.1338	1.377363	0.6718701	0.3114247	2.558406	1.209345
24	-108.9305	-277.1006	168.1701	1.377363	0.4773661	0.3798017	2.727942	1.170482
30	-109.4654	-277.6539	168.1884	0.7840209	0.5450291	0.8359263	2.564291	1.460748
36	-115.9612	-284.7889	168.8277	1.03241	0.4026424	0.4961668	2.33461	1.227381
42	-105.9071	-275.4172	169.5101	0.9985398	0.4067242	0.3312348	1.258584	1.589559
48	-115.0143	-283.816	168.8017	1.450274	0.332538	0.5027971	1.471894	1.589559
54	-110.295	-278.4042	168.1092	1.907644	0.1778396	0.1914511	1.137803	1.694284
60	-125.619	-294.846	169.2269	0.7691556	0.4778256	0.3540284	1.436842	1.809233
66	-121.6218	-289.636	168.0141	1.830604	0.4778256	0.2779979	1.472218	1.862464
72	-116.7964	-285.1449	168.3486	0.9118115	0.4801989	0.3057393	1.472218	2.262288
78	-111.0512	-279.2894	168.2382	0.1911017	2.209341	0.3639555	1.804546	1.543278
84	-125.6013	-293.7101	168.1089	0.161055	1.565783	0.6354565	2.567488	1.39546
90	-116.6011	-285.0803	168.4792	0.376788	1.565783	0.544803	2.254414	1.233339
96	-116.9396	-284.8907	167.9511	0.2812308	1.565783	0.6496454	1.688166	2.036853
102	-112.6343	-279.796	167.1618	2.084434	1.022781	0.4158368	1.290583	2.079143
108	-111.3369	-280.1545	168.8176	1.155394	0.4547388	0.8024739	0.7674439	2.079143
114	-115.0587	-283.342	168.2833	0.6791039	0.6863478	0.3187781	1.180491	2.538725
120	-125.5672	-293.1421	167.5749	0.3652998	1.422725	0.601382	1.07755	2.720462
126	-112.3403	-280.7177	168.3774	0.4851759	1.348828	0.5704313	1.016556	2.240366
132	-104.1131	-270.8689	166.7558	2.148218	0.8309848	0.3527156	2.108979	1.89278
138	-99.36998	-266.6162	167.2463	1.681231	1.074834	0.4077945	1.43733	2.159093
144	-91.92024	-259.4528	167.5326	1.828001	0.3659453	0.1959378	1.385896	2.159093
150	-104.0426	-272.4893	168.4467	1.83276	0.3677231	0.3433612	1.37087	1.679604
156	-97.94604	-266.5705	168.6245	1.472776	0.3580629	0.2319911	1.237279	1.82762
162	-105.9446	-271.0441	165.0995	2.326332	1.362297	0.3146336	2.344628	2.355173
168	-108.7606	-274.3775	165.6168	2.456799	1.123223	0.412783	1.936456	2.355173
174	-112.772	-276.9867	164.2147	2.456799	0.9110965	0.3626113	3.45837	2.417463
180	-110.6168	-279.3218	168.705	1.318393	0.9439838	0.4465082	1.857347	1.140785
186	-110.6826	-277.2682	166.5856	0.8050103	2.93259	0.208817	2.918822	0.8578125
192	-92.77494	-260.7008	167.9259	1.17434	1.187912	0.3918055	2.771464	0.9301257
198	-97.83743	-265.6733	167.8359	1.178452	1.223085	0.6673726	1.624692	1.760457
204	-98.86788	-267.6919	168.824	0.7352499	0.5110571	0.6314036	1.663517	1.84033
210	-111.061	-276.9513	165.8904	1.981252	1.37136	0.5405451	3.310244	1.327582
216	-108.7245	-277.0838	168.3593	0.8081565	1.286273	0.3593781	2.170437	1.327582
222	-114.6001	-281.682	167.0819	2.048262	0.414047	0.5233879	2.805659	1.419309
228	-116.2797	-284.0079	167.7282	1.712984	0.4407728	0.3039251	2.910006	1.102691
234	-107.9248	-275.9924	168.0676	1.042205	0.3614685	0.4149347	2.048271	2.014009
240	-116.4777	-284.5509	168.0732	1.042205	0.3161423	0.3847396	1.315578	2.478868
246	-103.0695	-270.372	167.3026	1.13455	1.39664	0.2569783	2.533453	1.480495
252	-106.2229	-274.4185	168.1956	0.8674839	0.7689867	0.4927535	3.075897	1.039124
258	-106.8803	-274.7693	167.8889	0.8285861	0.7689867	0.7341071	2.978821	1.258096
264	-97.1958	-265.1713	167.9755	1.414182	0.8352609	0.4691426	2.33432	1.353011
270	-97.37353	-267.1415	169.7679	0.05130883	0.8352609	0.4691426	1.581996	1.597386
276	-113.2407	-281.272	168.0313	0.6567202	0.8352609	0.7099206	1.543676	2.263109
282	-122.8539	-291.6901	168.8361	0.9850591	0.5315198	0.7135965	1.766543	1.517888
288	-117.6691	-286.0375	168.3684	0.6982782	0.6407508	0.7281474	1.766543	1.97747
294	-117.2702	-283.952	166.6819	2.213574	1.077685	0.7281474	1.073046	2.266163
300	-110.8332	-279.4989	168.6657	0.3212535	1.802426	0.8288445	1.615568	1.267794
306	-119.7119	-287.9259	168.214	0.7512287	1.755477	0.5083369	1.615568	1.533369
312	-121.985	-290.2078	168.2228	0.6942627	1.550304	0.5162726	1.508698	1.774648
