Iteration	Posterior	Likelihood	Prior	part_rate_trans	tree_length
0	-3174.039	-3339.961	165.9221	0.9628613	5.030991
6	-3169.476	-3334.397	164.9209	0.880454	5.628903
12	-3172.384	-3337.209	164.825	0.9763478	5.628903
18	-3179.499	-3345.084	165.584	1.123673	5.129269
24	-3157.074	-3323.545	166.4717	1.170322	4.608603
30	-3165.005	-3331.539	166.5342	1.170322	4.573527
36	-3167.064	-3332.708	165.6438	1.181591	5.064035
42	-3160.189	-3326.504	166.3153	1.181591	4.689909
48	-3156.28	-3322.358	166.0776	1.184711	4.820994
54	-3162.619	-3327.701	165.082	1.149158	5.392597
60	-3153.068	-3318.742	165.6748	1.043607	5.123368
66	-3156.093	-3321.73	165.6367	1.081679	5.123368
72	-3155.338	-3320.627	165.2886	1.028424	5.345238
78	-3166.448	-3332.375	165.9271	1.092217	4.956337
84	-3159.332	-3325.699	166.3667	1.189552	4.656663
90	-3151.886	-3318.251	166.3644	1.076801	4.721047
96	-3160.616	-3326.893	166.2772	1.164034	4.721047
102	-3160.258	-3325.919	165.6603	1.096249	5.102223
108	-3156.308	-3322.14	165.8311	1.09165	5.010001
114	-3156.684	-3322.632	165.9483	1.005123	4.992923
120	-3157.095	-3322.611	165.5164	0.9471334	5.264329
126	-3158.115	-3324.157	166.0418	1.05639	4.912457
132	-3163.432	-3328.244	164.8125	0.9462697	5.652308
138	-3165.676	-3331.407	165.7312	1.031155	5.099012
144	-3168.415	-3334	165.5843	1.046417	5.171894
150	-3162.195	-3328.641	166.4463	1.146868	4.635973
156	-3158.582	-3325.028	166.4463	1.146868	4.635973
162	-3171.815	-3337.531	165.7165	1.092314	5.073239
168	-3161.37	-3327.163	165.7925	1.048381	5.055443
174	-3166.905	-3333.052	166.1477	1.156778	4.797438
180	-3161.593	-3327.7	166.1074	1.141465	4.828488
186	-3166.143	-3332.442	166.2989	1.07598	4.758106
192	-3168.291	-3333.856	165.5656	0.965708	5.226875
198	-3171.937	-3336.851	164.914	0.9278879	5.606689
204	-3160.502	-3326.129	165.6267	0.9924774	5.178282
210	-3157.561	-3323.77	166.2092	1.073498	4.809584
216	-3161.197	-3327.336	166.1392	1.073498	4.848656
222	-3172.259	-3338.523	166.2647	1.051328	4.790971
228	-3164.207	-3329.845	165.6386	1.051328	5.139113
234	-3170.549	-3336.659	166.1105	1.063445	4.870261
240	-3177.144	-3342.825	165.681	1.058284	5.111762
246	-3163.641	-3329.313	165.6716	1.067729	5.111762
252	-3164.19	-3330.183	165.9929	1.020317	4.959689
258	-3164.71	-3330.626	165.9159	1.097334	4.959689
264	-3161.956	-3328.198	166.2414	1.097334	4.778328
270	-3178.894	-3344.837	165.9431	0.997591	5.000043
276	-3168.129	-3334.102	165.9729	0.9677174	5.000043
282	-3158.922	-3324.723	165.8007	1.002731	5.076225
288	-3164.06	-3330.069	166.009	0.9768057	4.974933
294	-3161.024	-3326.639	165.6148	1.129772	5.108845
300	-3164.674	-3330.66	165.9856	1.129772	4.90286
306	-3158.879	-3324.881	166.0022	1.11321	4.90286
312	-3168.719	-3334.906	166.1863	1.172451	4.767127
318	-3165.19	-3331.486	166.2962	1.062557	4.767127
324	-3158.172	-3324.374	166.2027	1.156101	4.767127
330	-3163.478	-3329.328	165.85	1.082973	5.0043
336	-3168.61	-3334.112	165.5017	1.049669	5.21582
342	-3168.856	-3334.332	165.4755	1.038907	5.236252
348	-3165.432	-3330.831	165.3993	0.986727	5.307145
354	-3167.204	-3333.186	165.9816	1.121369	4.909768
360	-3172.489	-3338.391	165.902	1.073907	4.980451
366	-3158.407	-3324.013	165.6056	1.029917	5.169235
372	-3169.628	-3335.152	165.5238	1.111713	5.169235
378	-3157.601	-3323.697	166.0954	0.9992514	4.914389
384	-3173.209	-3339.22	166.0118	1.082884	4.914389
390	-3168.658	-3334.337	165.679	1.094627	5.092758
396	-3164.647	-3330.706	166.0592	1.094446	4.881569
402	-3167.53	-3333.01	165.4799	1.062437	5.220802
408	-3148.716	-3314.019	165.303	0.9652372	5.372125
414	-3157.137	-3322.521	165.3837	0.9578131	5.331733
420	-3152.407	-3317.511	165.1049	0.9624557	5.482787
426	-3152.264	-3317.791	165.527	1.007514	5.225137
432	-3151.026	-3316.79	165.7641	1.033424	5.079481
438	-3155.096	-3320.592	165.4958	0.9922331	5.250826
444	-3157.196	-3322.66	165.4639	1.024088	5.250826
450	-3165.666	-3331.542	165.8756	1.024088	5.022807
456	-3171.836	-3337.109	165.2733	1.032924	5.351214
462	-3164.527	-3330.006	165.479	1.030008	5.239232
468	-3153.154	-3318.557	165.4023	1.104644	5.240368
474	-3157.254	-3323.986	166.7329	1.220449	4.433565
480	-3164.673	-3330.36	165.6877	1.112933	5.077755
486	-3157.621	-3323.452	165.8314	1.067437	5.023254
492	-3154.449	-3320.271	165.8218	0.9671355	5.084225
498	-3158.357	-3323.959	165.6017	0.987548	5.194837
504	-3162.15	-3327.692	165.5411	0.9775247	5.233917
510	-3164.44	-3330.571	166.1306	1.050311	4.86636
516	-3169.962	-3336.986	167.0237	1.242178	4.256986
522	-3169.682	-3336.98	167.2981	1.261437	4.090138
528	-3171.803	-3337.933	166.1303	1.25905	4.750068
534	-3166.279	-3331.684	165.405	1.117762	5.231641
540	-3167.063	-3332.025	164.9623	0.9675847	5.558342
546	-3163.887	-3329.287	165.3995	1.009794	5.294301
552	-3164.163	-3329.811	165.6475	1.043525	5.138492
558	-3171.486	-3337.251	165.7649	1.231625	4.969005
564	-3167.684	-3332.874	165.19	1.027071	5.400324
570	-3181.147	-3346.618	165.4711	1.079179	5.216406
576	-3173.729	-3339.239	165.5104	1.039904	5.216406
582	-3171.148	-3336.229	165.0806	0.9629479	5.495865
588	-3165.422	-3331.363	165.9413	1.165895	4.90743
594	-3181.187	-3347.506	166.3195	1.165895	4.696354
600	-3183.267	-3349.47	166.2035	1.227091	4.727
606	-3189.054	-3355.336	166.2824	1.148152	4.727
612	-3183.407	-3348.367	164.9599	1.054954	5.511623
618	-3160.563	-3326.28	165.7174	1.007523	5.119741
624	-3160.415	-3326.54	166.1245	1.031041	4.880473
630	-3164.124	-3329.528	165.4041	0.963334	5.317405
636	-3171.021	-3337.034	166.013	1.153805	4.874203
642	-3161.16	-3326.987	165.8271	1.123707	4.994369
648	-3161.111	-3326.495	165.3846	1.020513	5.296628
654	-3162.241	-3327.632	165.3915	1.013621	5.296628
660	-3161.537	-3326.966	165.4289	1.021048	5.271847
666	-3157.636	-3323.84	166.2033	1.164877	4.761885
672	-3164.107	-3330.305	166.1985	1.169619	4.761885
678	-3160.412	-3326.633	166.2218	1.146316	4.761885
684	-3164.053	-3329.601	165.5485	1.018932	5.206933
690	-3174.867	-3340.169	165.3021	1.022853	5.340831
696	-3173.531	-3339.093	165.5615	0.9287315	5.249594
702	-3172.144	-3338.125	165.9811	1.101916	4.920869
708	-3165.49	-3331.541	166.0505	1.032526	4.920869
714	-3153.779	-3320.106	166.3276	1.092524	4.732815
720	-3156.591	-3323.14	166.5492	1.104539	4.602029
726	-3160.218	-3326.744	166.5257	1.104539	4.615199
732	-3156.686	-3322.361	165.6746	1.031219	5.130337
738	-3159.963	-3325.641	165.6781	1.027705	5.130337
744	-3157.255	-3323.075	165.8203	1.03679	5.046456
750	-3158.579	-3324.55	165.971	1.018342	4.972963
756	-3151.611	-3317.011	165.3996	1.018342	5.289524
762	-3166.566	-3332.949	166.3827	1.131836	4.680001
768	-3158.209	-3324.151	165.9416	1.110247	4.938214
774	-3171.705	-3337.967	166.2616	1.211423	4.703252
780	-3174.112	-3339.976	165.8641	1.050307	5.014596
786	-3164.64	-3330.397	165.7567	1.089578	5.052444
792	-3164.641	-3331.043	166.4013	1.190743	4.636635
798	-3163.747	-3328.729	164.9812	0.9286453	5.569348
804	-3157.869	-3323.355	165.4858	1.056055	5.221056
810	-3158.718	-3324.52	165.8025	0.9351545	5.112699
816	-3159.022	-3324.62	165.5988	0.96246	5.210335
822	-3167.472	-3332.998	165.5253	1.035996	5.210335
828	-3170.594	-3336.09	165.4961	1.065154	5.210335
834	-3162.793	-3328.116	165.3237	1.017887	5.3317
840	-3164.495	-3330.543	166.0478	1.067923	4.902692
846	-3173.768	-3339.613	165.8451	1.065665	5.016665
852	-3184.403	-3350.433	166.0301	1.033417	4.931716
