Iteration	Posterior	Likelihood	Prior	tree_length
0	-24.80707	-197.9938	173.1867	1.136075
6	-40.85014	-213.9308	173.0806	1.228025
12	-48.40642	-220.7339	172.3274	1.794202
18	-45.00667	-218.1357	173.129	1.186727
24	-53.22014	-226.1132	172.8931	1.380247
30	-46.15219	-219.1159	172.9637	1.324214
36	-52.46613	-224.4978	172.0316	1.99519
42	-34.26287	-207.3802	173.1173	1.196794
48	-34.6203	-207.6679	173.0476	1.255681
54	-44.51886	-217.3215	172.8027	1.450136
60	-44.79856	-217.7321	172.9335	1.34831
66	-44.31011	-217.1505	172.8404	1.421189
72	-44.22506	-217.0655	172.8404	1.421189
78	-34.73374	-208.1921	173.4584	0.8624921
84	-29.79292	-203.2842	173.4912	0.822028
90	-34.34255	-207.6263	173.2837	1.046492
96	-26.57823	-199.862	173.2837	1.046492
102	-45.76188	-218.9159	173.154	1.164976
108	-32.37191	-205.5259	173.154	1.164976
114	-40.35697	-213.4188	173.0618	1.243815
120	-29.34408	-202.3047	172.9606	1.326681
126	-24.43139	-197.392	172.9606	1.326681
132	-32.22198	-205.3502	173.1282	1.187463
138	-20.51362	-193.9967	173.4831	0.8322966
144	-32.28162	-205.148	172.8664	1.401045
150	-24.76286	-197.4188	172.6559	1.560032
156	-18.37323	-191.7411	173.3679	0.962709
162	-22.87099	-196.4136	173.5426	0.7514496
168	-15.51339	-188.4267	172.9133	1.364338
174	-20.84255	-193.87	173.0274	1.272352
180	-19.73181	-193.2298	173.498	0.8133168
186	-24.65395	-197.8131	173.1592	1.160463
192	-26.94441	-200.1618	173.2174	1.108436
198	-22.96393	-196.3596	173.3956	0.9333312
204	-34.17372	-206.4683	172.2946	1.816923
210	-13.73179	-187.0887	173.3569	0.9740623
216	-18.94265	-192.1794	173.2367	1.090663
222	-23.53842	-196.5651	173.0266	1.273019
228	-35.12947	-208.7576	173.6282	0.5739921
234	-34.52727	-208.0472	173.52	0.7839476
240	-29.98639	-203.2111	173.2248	1.101685
246	-30.1062	-203.4778	173.3716	0.9588308
252	-33.58081	-206.46	172.8792	1.391086
258	-40.91621	-213.7721	172.8558	1.409246
264	-47.56554	-219.7169	172.1514	1.914747
270	-43.48974	-216.4648	172.9751	1.315047
276	-23.31785	-196.3442	173.0263	1.273293
