Iteration	Posterior	Likelihood	Prior	tree_length
0	-400.7447	-570.3388	169.5941	3.494153
6	-407.2563	-576.6026	169.3463	3.638234
12	-396.8781	-567.449	170.5708	2.915192
18	-399.6242	-569.0979	169.4737	3.564255
24	-406.3888	-577.3412	170.9524	2.682917
30	-413.2627	-583.0008	169.7381	3.409929
36	-416.1051	-585.5205	169.4154	3.598124
42	-413.6856	-583.8852	170.1996	3.137549
48	-405.0978	-574.3522	169.2544	3.691456
54	-400.7581	-571.2424	170.4843	2.967313
60	-402.1957	-573.3155	171.1198	2.579552
66	-399.4369	-569.9704	170.5335	2.937707
72	-385.9743	-556.0134	170.0391	3.232779
78	-391.0457	-561.7467	170.701	2.836412
84	-393.6628	-562.3167	168.6539	4.036372
90	-395.3963	-565.1049	169.7087	3.427165
96	-396.2072	-565.2779	169.0707	3.797466
102	-395.0229	-565.3584	170.3355	3.056525
108	-401.0497	-571.8957	170.846	2.748117
114	-397.2896	-567.3825	170.093	3.200876
120	-401.5575	-572.094	170.5366	2.935864
126	-398.6597	-568.666	170.0064	3.252106
132	-400.6112	-570.6176	170.0064	3.252106
138	-398.5255	-568.7224	170.1968	3.139216
144	-389.4323	-558.7836	169.3513	3.635332
150	-398.0745	-567.7177	169.6432	3.465472
156	-403.3186	-574.149	170.8304	2.757647
162	-404.0131	-573.2915	169.2783	3.677601
168	-406.0529	-575.4759	169.4231	3.593698
174	-401.8186	-572.3727	170.554	2.925323
180	-401.8399	-572.2853	170.4454	2.990704
186	-389.7859	-558.7391	168.9532	3.865026
192	-393.565	-564.1064	170.5414	2.932954
198	-397.7651	-567.2779	169.5127	3.541562
204	-399.7918	-569.7158	169.9239	3.300755
210	-395.0567	-565.2105	170.1539	3.164746
216	-398.5442	-568.467	169.9229	3.301371
222	-402.8561	-572.9536	170.0975	3.198171
228	-403.5653	-573.7506	170.1853	3.14608
234	-399.9482	-570.5652	170.617	2.8873
240	-396.1736	-565.4168	169.2431	3.697971
246	-396.1637	-567.1793	171.0156	2.643968
252	-397.2724	-567.1792	169.9067	3.310875
258	-400.2829	-568.1147	167.8318	4.502014
264	-397.3478	-568.2402	170.8924	2.719684
270	-395.9799	-566.6897	170.7098	2.831065
276	-396.6294	-565.8423	169.2129	3.715445
282	-403.0787	-571.6701	168.5913	4.072041
288	-397.0514	-567.1032	170.0518	3.225227
294	-405.8111	-575.251	169.4399	3.583914
300	-409.7059	-578.8947	169.1888	3.729373
306	-402.0769	-572.1794	170.1025	3.195223
312	-397.906	-567.3771	169.4711	3.565792
318	-389.4251	-559.5038	170.0787	3.209318
324	-405.8667	-575.5711	169.7044	3.429664
330	-408.7817	-578.2943	169.5126	3.541638
336	-414.0801	-583.9051	169.825	3.35895
